"Id","Predicted"
1,365.181412796393
2,440.82811761122
3,699.927785990524
4,898.723525558388
5,774.405075872217
6,880.404338806653
7,778.660517775996
8,432.384745430139
9,1494.78810848574
10,541.857456028922
11,1327.70363395229
12,556.891442061824
13,518.024348844456
14,578.691131064095
15,240.654375026936
16,843.999991824163
17,1394.36405940393
18,652.775143809978
19,835.122778794659
20,455.637800992504
21,679.035491510972
22,516.541467649355
23,396.779145049366
24,1451.63882425755
25,784.841325148532
26,1243.78100635567
27,588.189293502005
28,494.450828011019
29,1709.32758719979
30,1624.02096246361
31,1535.6411679923
32,608.083418097813
33,1022.47860106072
34,1540.5345795129
35,1201.54702385226
36,1722.65510248091
37,925.334123383232
38,833.876405688711
39,538.873756706443
40,1900.65533739103
41,1459.75037674487
42,609.572801330168
43,495.825502505362
44,835.500047830955
45,969.09073859201
46,1097.85361525521
47,1568.2469562865
48,627.744753706523
49,381.518721033582
50,397.88956148929
51,579.618582357113
52,795.266914541822
53,386.612801208076
54,469.493916093681
55,705.933078047975
56,653.10206198511
57,904.9315561468
58,1224.84143992453
59,1806.93588106188
60,842.707290646219
61,527.200544604147
62,979.742831513087
63,424.70793962737
64,797.920648012386
65,1830.5649726106
66,688.875253269932
67,542.570890332695
68,537.804484165625
69,1174.2633096815
70,1099.38663943386
71,1003.84179904311
72,821.495861723582
73,881.971925722702
74,797.200432406469
75,886.605912887294
76,1051.93822776278
77,270.441997054926
78,673.995483476837
79,497.153436130735
80,406.164679812055
81,517.419936818767
82,483.965567682464
83,571.122780821005
84,407.904679202679
85,348.025824087778
86,1411.32253748271
87,1405.80533223861
88,1270.71904856853
89,1565.67708093145
90,882.941887370037
91,1451.76416081533
92,509.579253906791
93,1118.50672288242
94,667.17714077349
95,560.25638638423
96,1035.91179650351
97,799.497150992303
98,1289.33107358985
99,840.300296674568
100,397.760979902554
101,533.035124643683
102,588.148801524953
103,446.340127691379
104,647.978395091973
105,593.944440004175
106,319.215201065529
107,821.406833225904
108,623.34071928888
109,400.935389889605
110,1037.65414158659
111,786.646247077127
112,563.473204621415
113,858.20026594397
114,500.644706779203
115,511.282795285014
116,430.142017143536
117,663.558098561808
118,559.841852250986
119,436.49675200809
120,852.217046945316
121,455.11174437892
122,593.09388564199
123,1672.94953137549
124,670.329148743005
125,631.511747553878
126,1692.78423057502
127,414.473255691824
128,1357.48148049434
129,2057.16164739726
130,765.219996763933
131,493.501033501673
132,630.348653840117
133,3024.04466608431
134,1742.22615698776
135,1155.48352041174
136,474.023469054274
137,987.780707973686
138,636.435213625282
139,812.944502254084
140,864.623311892047
141,643.769785178182
142,869.386204711923
143,971.218211665786
144,1560.28792889531
145,645.450966303604
146,470.432223814018
147,371.386794385752
148,836.235884897331
149,542.101394055182
150,445.190883965348
151,878.070035278876
152,1206.53026945206
153,1741.88193347341
154,673.468508295297
155,449.251772722717
156,339.737067936856
157,700.598617633695
158,319.589185668286
159,606.971294715013
160,452.844200700298
161,329.605308760461
162,1017.55324716435
163,513.584480932835
164,469.529824280403
165,781.707409180094
166,1748.05571794432
167,587.930812168492
168,447.133459991824
169,598.019600151016
170,1872.81264101888
171,415.585326094382
172,508.338593865374
173,542.255005102178
174,1036.59360086209
175,2070.12834000702
176,577.177900523671
177,485.938407256603
178,846.943986855024
179,562.084849780857
180,547.409966234842
181,1274.61312369614
182,1262.75646299317
183,1067.39128320894
184,599.18474753036
185,530.417217722118
186,993.892018062905
187,1239.06825828482
188,2835.73388029502
189,555.128728489222
190,403.434351144771
191,976.140170738254
192,1588.7635742495
193,420.559233102441
194,556.386784125352
195,554.238774477626
196,1910.89886571684
197,474.585855452322
198,592.382237066141
199,653.218236491321
200,966.802072489905
201,415.650830792365
202,326.316114202629
203,415.35469866708
204,1121.64206297973
205,1369.11989299109
206,957.229414562896
207,556.931250508438
208,678.042648896925
209,794.447947411075
210,737.866532519388
211,321.93028631561
212,1129.82504889816
213,1495.0534057302
214,1355.52233044458
215,1457.61107215759
216,649.295423148685
217,900.353320007513
218,827.790160688777
219,540.742658501925
220,711.386695725963
221,2492.7216513057
222,567.814214565384
223,745.928196607317
224,577.058146892445
225,1062.78923185634
226,739.944732090159
227,1240.19409271254
228,416.003866657015
229,713.839733880697
230,965.161636327983
231,657.140403323659
232,428.653678875427
233,426.897930823699
234,804.797963162509
235,559.861966276692
236,676.406641598765
237,1510.21245675534
238,540.372973398166
239,557.224994480527
240,460.212918721913
